Date/Time,Electricity Demand for the Branch (kw),Solar System Output (kWh),DOW,15min_interval
2/19/2013 10:30,8,1.35,3,43
2/19/2013 10:45,8,2.274,3,44
2/19/2013 11:00,9.6,2.372,3,45
2/19/2013 11:15,8,1.641,3,46
2/19/2013 11:30,8,2.273,3,47
2/19/2013 11:45,8,4.268,3,48
2/19/2013 12:00,9.6,3.648,3,49
2/19/2013 12:15,8,5.876,3,50
2/19/2013 12:30,9.6,6.463,3,51
2/19/2013 12:45,8,4.725,3,52
2/19/2013 13:00,9.6,3.53,3,53
2/19/2013 13:15,8,5.393,3,54
2/19/2013 13:30,9.6,6.324,3,55
2/19/2013 13:45,8,6.898,3,56
2/19/2013 14:00,8,7.778,3,57
2/19/2013 14:15,9.6,5.706,3,58
2/19/2013 14:30,8,4.299,3,59
2/19/2013 14:45,9.6,3.746,3,60
2/19/2013 15:00,8,3.764,3,61
2/19/2013 15:15,9.6,2.863,3,62
2/19/2013 15:30,8,2.16,3,63
2/19/2013 15:45,9.6,1.834,3,64
2/19/2013 16:00,11.2,1.086,3,65
2/19/2013 16:15,9.6,1.282,3,66
2/19/2013 16:30,11.2,0.799,3,67
2/19/2013 16:45,12.8,0.507,3,68
2/19/2013 17:00,14.4,0.357,3,69
2/19/2013 17:15,12.8,0.161,3,70
2/19/2013 17:30,12.8,0.021,3,71
2/19/2013 17:45,12.8,0.003,3,72
2/19/2013 18:00,11.2,0,3,73
2/19/2013 18:15,12.8,0,3,74
2/19/2013 18:30,12.8,0,3,75
2/19/2013 18:45,11.2,0,3,76
2/19/2013 19:00,12.8,0,3,77
2/19/2013 19:15,12.8,0,3,78
2/19/2013 19:30,11.2,0,3,79
2/19/2013 19:45,12.8,0,3,80
2/19/2013 20:00,12.8,0,3,81
2/19/2013 20:15,12.8,0,3,82
2/19/2013 20:30,11.2,0,3,83
2/19/2013 20:45,12.8,0,3,84
2/19/2013 21:00,11.2,0,3,85
2/19/2013 21:15,11.2,0,3,86
2/19/2013 21:30,11.2,0,3,87
2/19/2013 21:45,11.2,0,3,88
2/19/2013 22:00,12.8,0,3,89
2/19/2013 22:15,12.8,0,3,90
2/19/2013 22:30,11.2,0,3,91
2/19/2013 22:45,11.2,0,3,92
2/19/2013 23:00,9.6,0,3,93
2/19/2013 23:15,9.6,0,3,94
2/19/2013 23:30,9.6,0,3,95
2/19/2013 23:45,8,0,3,96
2/20/2013 0:00,8,0,4,1
2/20/2013 0:15,8,0,4,2
2/20/2013 0:30,8,0,4,3
2/20/2013 0:45,8,0,4,4
2/20/2013 1:00,8,0,4,5
2/20/2013 1:15,8,0,4,6
2/20/2013 1:30,8,0,4,7
2/20/2013 1:45,8,0,4,8
2/20/2013 2:00,8,0,4,9
2/20/2013 2:15,8,0,4,10
2/20/2013 2:30,8,0,4,11
2/20/2013 2:45,8,0,4,12
2/20/2013 3:00,8,0,4,13
2/20/2013 3:15,8,0,4,14
2/20/2013 3:30,8,0,4,15
2/20/2013 3:45,8,0,4,16
2/20/2013 4:00,8,0,4,17
2/20/2013 4:15,8,0,4,18
2/20/2013 4:30,8,0,4,19
2/20/2013 4:45,8,0,4,20
2/20/2013 5:00,8,0,4,21
2/20/2013 5:15,8,0,4,22
2/20/2013 5:30,9.6,0,4,23
2/20/2013 5:45,8,0,4,24
2/20/2013 6:00,9.6,0,4,25
2/20/2013 6:15,9.6,0.012,4,26
2/20/2013 6:30,9.6,0.042,4,27
2/20/2013 6:45,9.6,0.133,4,28
2/20/2013 7:00,9.6,0.276,4,29
2/20/2013 7:15,8,0.471,4,30
2/20/2013 7:30,8,1.643,4,31
2/20/2013 7:45,9.6,1.267,4,32
2/20/2013 8:00,8,3.896,4,33
2/20/2013 8:15,8,4.781,4,34
2/20/2013 8:30,6.4,5.808,4,35
2/20/2013 8:45,8,6.358,4,36
2/20/2013 9:00,8,6.757,4,37
2/20/2013 9:15,8,7.33,4,38
2/20/2013 9:30,8,7.872,4,39
2/20/2013 9:45,8,8.386,4,40
2/20/2013 10:00,6.4,8.887,4,41
2/20/2013 10:15,8,9.309,4,42
2/20/2013 10:30,8,9.668,4,43
2/20/2013 10:45,8,9.998,4,44
2/20/2013 11:00,6.4,10.25,4,45
2/20/2013 11:15,8,10.453,4,46
2/20/2013 11:30,8,10.614,4,47
2/20/2013 11:45,8,10.66,4,48
2/20/2013 12:00,6.4,10.683,4,49
2/20/2013 12:15,8,10.667,4,50
2/20/2013 12:30,8,10.6,4,51
2/20/2013 12:45,8,10.473,4,52
2/20/2013 13:00,8,10.276,4,53
2/20/2013 13:15,8,10.042,4,54
2/20/2013 13:30,8,9.732,4,55
2/20/2013 13:45,8,9.388,4,56
2/20/2013 14:00,8,8.956,4,57
2/20/2013 14:15,8,8.485,4,58
2/20/2013 14:30,8,7.959,4,59
2/20/2013 14:45,8,7.404,4,60
2/20/2013 15:00,8,6.814,4,61
2/20/2013 15:15,8,6.182,4,62
2/20/2013 15:30,8,5.535,4,63
2/20/2013 15:45,8,4.871,4,64
2/20/2013 16:00,9.6,4.155,4,65
2/20/2013 16:15,8,3.425,4,66
2/20/2013 16:30,8,2.709,4,67
2/20/2013 16:45,9.6,1.936,4,68
2/20/2013 17:00,6.4,1.173,4,69
2/20/2013 17:15,11.2,0.507,4,70
2/20/2013 17:30,12.8,0.098,4,71
2/20/2013 17:45,12.8,0.024,4,72
2/20/2013 18:00,12.8,0,4,73
2/20/2013 18:15,12.8,0,4,74
2/20/2013 18:30,12.8,0,4,75
2/20/2013 18:45,11.2,0,4,76
2/20/2013 19:00,9.6,0,4,77
2/20/2013 19:15,9.6,0,4,78
2/20/2013 19:30,8,0,4,79
2/20/2013 19:45,9.6,0,4,80
2/20/2013 20:00,9.6,0,4,81
2/20/2013 20:15,9.6,0,4,82
2/20/2013 20:30,8,0,4,83
2/20/2013 20:45,11.2,0,4,84
2/20/2013 21:00,9.6,0,4,85
2/20/2013 21:15,8,0,4,86
2/20/2013 21:30,9.6,0,4,87
2/20/2013 21:45,12.8,0,4,88
2/20/2013 22:00,11.2,0,4,89
2/20/2013 22:15,12.8,0,4,90
2/20/2013 22:30,11.2,0,4,91
2/20/2013 22:45,11.2,0,4,92
2/20/2013 23:00,9.6,0,4,93
2/20/2013 23:15,9.6,0,4,94
2/20/2013 23:30,9.6,0,4,95
2/20/2013 23:45,8,0,4,96
2/21/2013 0:00,8,0,5,1
2/21/2013 0:15,8,0,5,2
2/21/2013 0:30,8,0,5,3
2/21/2013 0:45,8,0,5,4
2/21/2013 1:00,8,0,5,5
2/21/2013 1:15,8,0,5,6
2/21/2013 1:30,8,0,5,7
2/21/2013 1:45,8,0,5,8
2/21/2013 2:00,8,0,5,9
2/21/2013 2:15,8,0,5,10
2/21/2013 2:30,8,0,5,11
2/21/2013 2:45,8,0,5,12
2/21/2013 3:00,8,0,5,13
2/21/2013 3:15,9.6,0,5,14
2/21/2013 3:30,8,0,5,15
2/21/2013 3:45,8,0,5,16
2/21/2013 4:00,8,0,5,17
2/21/2013 4:15,8,0,5,18
2/21/2013 4:30,8,0,5,19
2/21/2013 4:45,8,0,5,20
2/21/2013 5:00,9.6,0,5,21
2/21/2013 5:15,8,0,5,22
2/21/2013 5:30,8,0,5,23
2/21/2013 5:45,9.6,0,5,24
2/21/2013 6:00,9.6,0,5,25
2/21/2013 6:15,9.6,0.017,5,26
2/21/2013 6:30,9.6,0.061,5,27
2/21/2013 6:45,9.6,0.348,5,28
2/21/2013 7:00,4.8,0.954,5,29
2/21/2013 7:15,4.8,1.615,5,30
2/21/2013 7:30,4.8,2.424,5,31
2/21/2013 7:45,4.8,1.746,5,32
2/21/2013 8:00,6.4,1.757,5,33
2/21/2013 8:15,6.4,2.295,5,34
2/21/2013 8:30,6.4,2.439,5,35
2/21/2013 8:45,8,3.317,5,36
2/21/2013 9:00,8,4.628,5,37
2/21/2013 9:15,8,3.252,5,38
2/21/2013 9:30,8,6.47,5,39
2/21/2013 9:45,8,9.218,5,40
2/21/2013 10:00,8,7.67,5,41
2/21/2013 10:15,8,10.121,5,42
2/21/2013 10:30,8,10.223,5,43
2/21/2013 10:45,8,9.426,5,44
2/21/2013 11:00,9.6,3.727,5,45
2/21/2013 11:15,8,10.564,5,46
2/21/2013 11:30,8,11.568,5,47
2/21/2013 11:45,8,10.903,5,48
2/21/2013 12:00,8,6.163,5,49
2/21/2013 12:15,8,10.268,5,50
2/21/2013 12:30,9.6,9.697,5,51
2/21/2013 12:45,8,11.693,5,52
2/21/2013 13:00,8,9.624,5,53
2/21/2013 13:15,8,10.602,5,54
2/21/2013 13:30,8,11.121,5,55
2/21/2013 13:45,8,7.045,5,56
2/21/2013 14:00,8,9.059,5,57
2/21/2013 14:15,8,8.517,5,58
2/21/2013 14:30,9.6,7.708,5,59
2/21/2013 14:45,8,7.292,5,60
2/21/2013 15:00,8,6.371,5,61
2/21/2013 15:15,9.6,5.999,5,62
2/21/2013 15:30,8,5.425,5,63
2/21/2013 15:45,8,4.731,5,64
2/21/2013 16:00,8,4.002,5,65
2/21/2013 16:15,9.6,3.304,5,66
2/21/2013 16:30,8,2.594,5,67
2/21/2013 16:45,9.6,1.85,5,68
2/21/2013 17:00,8,1.18,5,69
2/21/2013 17:15,9.6,0.511,5,70
2/21/2013 17:30,12.8,0.096,5,71
2/21/2013 17:45,12.8,0.025,5,72
2/21/2013 18:00,12.8,0,5,73
2/21/2013 18:15,12.8,0,5,74
2/21/2013 18:30,12.8,0,5,75
2/21/2013 18:45,12.8,0,5,76
2/21/2013 19:00,12.8,0,5,77
2/21/2013 19:15,11.2,0,5,78
2/21/2013 19:30,11.2,0,5,79
2/21/2013 19:45,9.6,0,5,80
2/21/2013 20:00,8,0,5,81
2/21/2013 20:15,9.6,0,5,82
2/21/2013 20:30,9.6,0,5,83
2/21/2013 20:45,9.6,0,5,84
2/21/2013 21:00,9.6,0,5,85
2/21/2013 21:15,9.6,0,5,86
2/21/2013 21:30,12.8,0,5,87
2/21/2013 21:45,11.2,0,5,88
2/21/2013 22:00,12.8,0,5,89
2/21/2013 22:15,9.6,0,5,90
2/21/2013 22:30,9.6,0,5,91
2/21/2013 22:45,9.6,0,5,92
2/21/2013 23:00,9.6,0,5,93
2/21/2013 23:15,9.6,0,5,94
2/21/2013 23:30,8,0,5,95
2/21/2013 23:45,9.6,0,5,96
2/22/2013 0:00,8,0,6,1
2/22/2013 0:15,8,0,6,2
2/22/2013 0:30,8,0,6,3
2/22/2013 0:45,8,0,6,4
2/22/2013 1:00,8,0,6,5
2/22/2013 1:15,6.4,0,6,6
2/22/2013 1:30,8,0,6,7
2/22/2013 1:45,8,0,6,8
2/22/2013 2:00,8,0,6,9
2/22/2013 2:15,8,0,6,10
2/22/2013 2:30,8,0,6,11
2/22/2013 2:45,8,0,6,12
2/22/2013 3:00,8,0,6,13
2/22/2013 3:15,8,0,6,14
2/22/2013 3:30,8,0,6,15
2/22/2013 3:45,8,0,6,16
2/22/2013 4:00,8,0,6,17
2/22/2013 4:15,8,0,6,18
2/22/2013 4:30,8,0,6,19
2/22/2013 4:45,8,0,6,20
2/22/2013 5:00,8,0,6,21
2/22/2013 5:15,8,0,6,22
2/22/2013 5:30,9.6,0,6,23
2/22/2013 5:45,8,0,6,24
2/22/2013 6:00,9.6,0,6,25
2/22/2013 6:15,8,0.039,6,26
2/22/2013 6:30,11.2,0.101,6,27
2/22/2013 6:45,8,0.46,6,28
2/22/2013 7:00,4.8,1.194,6,29
2/22/2013 7:15,4.8,1.838,6,30
2/22/2013 7:30,4.8,2.547,6,31
2/22/2013 7:45,4.8,3.281,6,32
2/22/2013 8:00,6.4,4.016,6,33
2/22/2013 8:15,4.8,4.743,6,34
2/22/2013 8:30,6.4,5.27,6,35
2/22/2013 8:45,6.4,6.058,6,36
2/22/2013 9:00,8,6.684,6,37
2/22/2013 9:15,8,7.225,6,38
2/22/2013 9:30,9.6,7.84,6,39
2/22/2013 9:45,8,8.373,6,40
2/22/2013 10:00,8,8.858,6,41
2/22/2013 10:15,8,9.308,6,42
2/22/2013 10:30,8,9.628,6,43
2/22/2013 10:45,8,9.998,6,44
2/22/2013 11:00,8,10.156,6,45
2/22/2013 11:15,8,10.405,6,46
2/22/2013 11:30,8,10.599,6,47
2/22/2013 11:45,9.6,10.728,6,48
2/22/2013 12:00,8,10.786,6,49
2/22/2013 12:15,8,10.788,6,50
2/22/2013 12:30,8,10.722,6,51
2/22/2013 12:45,8,10.574,6,52
2/22/2013 13:00,8,10.384,6,53
2/22/2013 13:15,8,10.135,6,54
2/22/2013 13:30,8,9.8,6,55
2/22/2013 13:45,9.6,9.387,6,56
2/22/2013 14:00,8,8.923,6,57
2/22/2013 14:15,8,8.441,6,58
2/22/2013 14:30,8,7.991,6,59
2/22/2013 14:45,8,7.422,6,60
2/22/2013 15:00,8,6.844,6,61
2/22/2013 15:15,8,6.221,6,62
2/22/2013 15:30,9.6,5.558,6,63
2/22/2013 15:45,8,4.876,6,64
2/22/2013 16:00,9.6,4.191,6,65
2/22/2013 16:15,8,3.507,6,66
2/22/2013 16:30,9.6,2.759,6,67
2/22/2013 16:45,8,2.015,6,68
2/22/2013 17:00,8,1.327,6,69
2/22/2013 17:15,11.2,0.616,6,70
2/22/2013 17:30,12.8,0.109,6,71
2/22/2013 17:45,12.8,0.026,6,72
2/22/2013 18:00,12.8,0,6,73
2/22/2013 18:15,12.8,0,6,74
2/22/2013 18:30,12.8,0,6,75
2/22/2013 18:45,12.8,0,6,76
2/22/2013 19:00,9.6,0,6,77
2/22/2013 19:15,9.6,0,6,78
2/22/2013 19:30,8,0,6,79
2/22/2013 19:45,9.6,0,6,80
2/22/2013 20:00,9.6,0,6,81
2/22/2013 20:15,9.6,0,6,82
2/22/2013 20:30,8,0,6,83
2/22/2013 20:45,12.8,0,6,84
2/22/2013 21:00,11.2,0,6,85
2/22/2013 21:15,12.8,0,6,86
2/22/2013 21:30,9.6,0,6,87
2/22/2013 21:45,9.6,0,6,88
2/22/2013 22:00,8,0,6,89
2/22/2013 22:15,9.6,0,6,90
2/22/2013 22:30,9.6,0,6,91
2/22/2013 22:45,9.6,0,6,92
2/22/2013 23:00,9.6,0,6,93
2/22/2013 23:15,8,0,6,94
2/22/2013 23:30,9.6,0,6,95
2/22/2013 23:45,9.6,0,6,96
2/23/2013 0:00,8,0,7,1
2/23/2013 0:15,6.4,0,7,2
2/23/2013 0:30,8,0,7,3
2/23/2013 0:45,8,0,7,4
2/23/2013 1:00,8,0,7,5
2/23/2013 1:15,8,0,7,6
2/23/2013 1:30,8,0,7,7
2/23/2013 1:45,8,0,7,8
2/23/2013 2:00,8,0,7,9
2/23/2013 2:15,8,0,7,10
2/23/2013 2:30,8,0,7,11
2/23/2013 2:45,8,0,7,12
2/23/2013 3:00,8,0,7,13
2/23/2013 3:15,6.4,0,7,14
2/23/2013 3:30,8,0,7,15
2/23/2013 3:45,8,0,7,16
2/23/2013 4:00,8,0,7,17
2/23/2013 4:15,8,0,7,18
2/23/2013 4:30,9.6,0,7,19
2/23/2013 4:45,8,0,7,20
2/23/2013 5:00,8,0,7,21
2/23/2013 5:15,8,0,7,22
2/23/2013 5:30,8,0,7,23
2/23/2013 5:45,9.6,0,7,24
2/23/2013 6:00,9.6,0,7,25
2/23/2013 6:15,9.6,0.025,7,26
2/23/2013 6:30,9.6,0.082,7,27
2/23/2013 6:45,8,0.467,7,28
2/23/2013 7:00,4.8,1.156,7,29
2/23/2013 7:15,4.8,1.8,7,30
2/23/2013 7:30,4.8,2.541,7,31
2/23/2013 7:45,4.8,3.246,7,32
2/23/2013 8:00,6.4,3.99,7,33
2/23/2013 8:15,6.4,4.727,7,34
2/23/2013 8:30,4.8,5.44,7,35
2/23/2013 8:45,6.4,6.084,7,36
2/23/2013 9:00,8,6.72,7,37
2/23/2013 9:15,8,7.321,7,38
2/23/2013 9:30,8,7.886,7,39
2/23/2013 9:45,8,8.386,7,40
2/23/2013 10:00,8,8.847,7,41
2/23/2013 10:15,6.4,9.181,7,42
2/23/2013 10:30,8,9.707,7,43
2/23/2013 10:45,8,10.071,7,44
2/23/2013 11:00,8,10.336,7,45
2/23/2013 11:15,8,10.525,7,46
2/23/2013 11:30,8,10.675,7,47
2/23/2013 11:45,8,10.784,7,48
2/23/2013 12:00,8,10.786,7,49
2/23/2013 12:15,8,10.747,7,50
2/23/2013 12:30,8,10.602,7,51
2/23/2013 12:45,8,10.456,7,52
2/23/2013 13:00,8,10.174,7,53
2/23/2013 13:15,8,9.891,7,54
2/23/2013 13:30,8,9.643,7,55
2/23/2013 13:45,8,9.296,7,56
2/23/2013 14:00,6.4,8.879,7,57
2/23/2013 14:15,8,8.415,7,58
2/23/2013 14:30,8,7.944,7,59
2/23/2013 14:45,8,7.285,7,60
2/23/2013 15:00,8,5.984,7,61
2/23/2013 15:15,8,6.142,7,62
2/23/2013 15:30,6.4,5.476,7,63
2/23/2013 15:45,8,4.804,7,64
2/23/2013 16:00,8,4.112,7,65
2/23/2013 16:15,6.4,3.387,7,66
2/23/2013 16:30,8,2.649,7,67
2/23/2013 16:45,8,1.929,7,68
2/23/2013 17:00,4.8,1.22,7,69
2/23/2013 17:15,6.4,0.551,7,70
2/23/2013 17:30,8,0.119,7,71
2/23/2013 17:45,9.6,0.033,7,72
2/23/2013 18:00,9.6,0,7,73
2/23/2013 18:15,9.6,0,7,74
2/23/2013 18:30,9.6,0,7,75
2/23/2013 18:45,11.2,0,7,76
2/23/2013 19:00,11.2,0,7,77
2/23/2013 19:15,11.2,0,7,78
2/23/2013 19:30,9.6,0,7,79
2/23/2013 19:45,8,0,7,80
2/23/2013 20:00,9.6,0,7,81
2/23/2013 20:15,9.6,0,7,82
2/23/2013 20:30,8,0,7,83
2/23/2013 20:45,9.6,0,7,84
2/23/2013 21:00,9.6,0,7,85
2/23/2013 21:15,9.6,0,7,86
2/23/2013 21:30,8,0,7,87
2/23/2013 21:45,9.6,0,7,88
2/23/2013 22:00,8,0,7,89
2/23/2013 22:15,9.6,0,7,90
2/23/2013 22:30,8,0,7,91
2/23/2013 22:45,9.6,0,7,92
2/23/2013 23:00,9.6,0,7,93
2/23/2013 23:15,8,0,7,94
2/23/2013 23:30,9.6,0,7,95
2/23/2013 23:45,8,0,7,96
2/24/2013 0:00,8,0,1,1
2/24/2013 0:15,8,0,1,2
2/24/2013 0:30,8,0,1,3
2/24/2013 0:45,8,0,1,4
2/24/2013 1:00,8,0,1,5
2/24/2013 1:15,9.6,0,1,6
2/24/2013 1:30,8,0,1,7
2/24/2013 1:45,8,0,1,8
2/24/2013 2:00,8,0,1,9
2/24/2013 2:15,6.4,0,1,10
2/24/2013 2:30,8,0,1,11
2/24/2013 2:45,8,0,1,12
2/24/2013 3:00,8,0,1,13
2/24/2013 3:15,8,0,1,14
2/24/2013 3:30,8,0,1,15
2/24/2013 3:45,8,0,1,16
2/24/2013 4:00,8,0,1,17
2/24/2013 4:15,8,0,1,18
2/24/2013 4:30,8,0,1,19
2/24/2013 4:45,6.4,0,1,20
2/24/2013 5:00,8,0,1,21
2/24/2013 5:15,8,0,1,22
2/24/2013 5:30,8,0,1,23
2/24/2013 5:45,8,0,1,24
2/24/2013 6:00,9.6,0,1,25
2/24/2013 6:15,8,0.029,1,26
2/24/2013 6:30,9.6,0.091,1,27
2/24/2013 6:45,6.4,0.496,1,28
2/24/2013 7:00,4.8,1.219,1,29
2/24/2013 7:15,3.2,1.922,1,30
2/24/2013 7:30,6.4,2.698,1,31
2/24/2013 7:45,3.2,3.411,1,32
2/24/2013 8:00,4.8,4.169,1,33
2/24/2013 8:15,4.8,4.872,1,34
2/24/2013 8:30,3.2,5.591,1,35
2/24/2013 8:45,4.8,6.311,1,36
2/24/2013 9:00,4.8,6.864,1,37
2/24/2013 9:15,3.2,7.523,1,38
2/24/2013 9:30,4.8,8.129,1,39
2/24/2013 9:45,3.2,8.591,1,40
2/24/2013 10:00,4.8,9.122,1,41
2/24/2013 10:15,4.8,9.596,1,42
2/24/2013 10:30,3.2,9.999,1,43
2/24/2013 10:45,4.8,10.361,1,44
2/24/2013 11:00,4.8,10.657,1,45
2/24/2013 11:15,3.2,10.869,1,46
2/24/2013 11:30,4.8,11.006,1,47
2/24/2013 11:45,4.8,10.899,1,48
2/24/2013 12:00,3.2,11.093,1,49
2/24/2013 12:15,4.8,11.092,1,50
2/24/2013 12:30,4.8,11.006,1,51
2/24/2013 12:45,3.2,10.844,1,52
2/24/2013 13:00,4.8,10.624,1,53
2/24/2013 13:15,4.8,10.338,1,54
2/24/2013 13:30,3.2,10.005,1,55
2/24/2013 13:45,4.8,9.645,1,56
2/24/2013 14:00,4.8,9.239,1,57
2/24/2013 14:15,3.2,8.789,1,58
2/24/2013 14:30,4.8,8.278,1,59
2/24/2013 14:45,4.8,7.725,1,60
2/24/2013 15:00,4.8,7.136,1,61
2/24/2013 15:15,4.8,6.486,1,62
2/24/2013 15:30,3.2,5.811,1,63
2/24/2013 15:45,4.8,5.13,1,64
2/24/2013 16:00,4.8,4.432,1,65
2/24/2013 16:15,3.2,3.712,1,66
2/24/2013 16:30,4.8,2.972,1,67
2/24/2013 16:45,4.8,2.214,1,68
2/24/2013 17:00,4.8,1.476,1,69
2/24/2013 17:15,6.4,0.72,1,70
2/24/2013 17:30,9.6,0.15,1,71
2/24/2013 17:45,8,0.037,1,72
2/24/2013 18:00,9.6,0,1,73
2/24/2013 18:15,8,0,1,74
2/24/2013 18:30,9.6,0,1,75
2/24/2013 18:45,8,0,1,76
2/24/2013 19:00,9.6,0,1,77
2/24/2013 19:15,9.6,0,1,78
2/24/2013 19:30,8,0,1,79
2/24/2013 19:45,9.6,0,1,80
2/24/2013 20:00,8,0,1,81
2/24/2013 20:15,9.6,0,1,82
2/24/2013 20:30,8,0,1,83
2/24/2013 20:45,9.6,0,1,84
2/24/2013 21:00,9.6,0,1,85
2/24/2013 21:15,8,0,1,86
2/24/2013 21:30,9.6,0,1,87
2/24/2013 21:45,9.6,0,1,88
2/24/2013 22:00,9.6,0,1,89
2/24/2013 22:15,8,0,1,90
2/24/2013 22:30,9.6,0,1,91
2/24/2013 22:45,8,0,1,92
2/24/2013 23:00,9.6,0,1,93
2/24/2013 23:15,8,0,1,94
2/24/2013 23:30,9.6,0,1,95
2/24/2013 23:45,9.6,0,1,96
2/25/2013 0:00,6.4,0,2,1
2/25/2013 0:15,8,0,2,2
2/25/2013 0:30,8,0,2,3
2/25/2013 0:45,8,0,2,4
2/25/2013 1:00,8,0,2,5
2/25/2013 1:15,8,0,2,6
2/25/2013 1:30,8,0,2,7
2/25/2013 1:45,8,0,2,8
2/25/2013 2:00,8,0,2,9
2/25/2013 2:15,8,0,2,10
2/25/2013 2:30,6.4,0,2,11
2/25/2013 2:45,8,0,2,12
2/25/2013 3:00,8,0,2,13
2/25/2013 3:15,8,0,2,14
2/25/2013 3:30,8,0,2,15
2/25/2013 3:45,8,0,2,16
2/25/2013 4:00,9.6,0,2,17
2/25/2013 4:15,8,0,2,18
2/25/2013 4:30,8,0,2,19
2/25/2013 4:45,8,0,2,20
2/25/2013 5:00,8,0,2,21
2/25/2013 5:15,8,0,2,22
2/25/2013 5:30,8,0,2,23
2/25/2013 5:45,9.6,0,2,24
2/25/2013 6:00,9.6,0,2,25
2/25/2013 6:15,9.6,0.036,2,26
2/25/2013 6:30,8,0.097,2,27
2/25/2013 6:45,6.4,0.618,2,28
2/25/2013 7:00,4.8,1.377,2,29
2/25/2013 7:15,4.8,2.08,2,30
2/25/2013 7:30,4.8,2.838,2,31
2/25/2013 7:45,6.4,3.579,2,32
2/25/2013 8:00,6.4,4.32,2,33
2/25/2013 8:15,6.4,5.044,2,34
2/25/2013 8:30,8,5.757,2,35
2/25/2013 8:45,6.4,6.441,2,36
2/25/2013 9:00,8,7.088,2,37
2/25/2013 9:15,8,7.682,2,38
2/25/2013 9:30,8,8.254,2,39
2/25/2013 9:45,9.6,8.78,2,40
2/25/2013 10:00,8,9.272,2,41
2/25/2013 10:15,8,9.718,2,42
2/25/2013 10:30,8,10.106,2,43
2/25/2013 10:45,8,10.406,2,44
2/25/2013 11:00,8,10.582,2,45
2/25/2013 11:15,8,10.838,2,46
2/25/2013 11:30,8,10.973,2,47
2/25/2013 11:45,8,11.029,2,48
2/25/2013 12:00,8,11.083,2,49
2/25/2013 12:15,8,11.056,2,50
2/25/2013 12:30,9.6,10.962,2,51
2/25/2013 12:45,8,10.815,2,52
2/25/2013 13:00,8,10.595,2,53
2/25/2013 13:15,8,10.312,2,54
2/25/2013 13:30,8,9.999,2,55
2/25/2013 13:45,8,9.636,2,56
2/25/2013 14:00,9.6,9.235,2,57
2/25/2013 14:15,6.4,8.758,2,58
2/25/2013 14:30,9.6,8.231,2,59
2/25/2013 14:45,8,7.688,2,60
2/25/2013 15:00,9.6,7.082,2,61
2/25/2013 15:15,8,6.318,2,62
2/25/2013 15:30,9.6,3.951,2,63
2/25/2013 15:45,8,5.051,2,64
2/25/2013 16:00,8,4.375,2,65
2/25/2013 16:15,9.6,3.646,2,66
2/25/2013 16:30,8,2.957,2,67
2/25/2013 16:45,9.6,2.238,2,68
2/25/2013 17:00,8,1.457,2,69
2/25/2013 17:15,9.6,0.788,2,70
2/25/2013 17:30,12.8,0.187,2,71
2/25/2013 17:45,12.8,0.046,2,72
2/25/2013 18:00,12.8,0,2,73
2/25/2013 18:15,12.8,0,2,74
2/25/2013 18:30,12.8,0,2,75
2/25/2013 18:45,11.2,0,2,76
2/25/2013 19:00,9.6,0,2,77
2/25/2013 19:15,9.6,0,2,78
2/25/2013 19:30,9.6,0,2,79
2/25/2013 19:45,9.6,0,2,80
2/25/2013 20:00,9.6,0,2,81
2/25/2013 20:15,8,0,2,82
2/25/2013 20:30,9.6,0,2,83
2/25/2013 20:45,9.6,0,2,84
2/25/2013 21:00,8,0,2,85
2/25/2013 21:15,9.6,0,2,86
2/25/2013 21:30,9.6,0,2,87
2/25/2013 21:45,11.2,0,2,88
2/25/2013 22:00,12.8,0,2,89
2/25/2013 22:15,11.2,0,2,90
2/25/2013 22:30,11.2,0,2,91
2/25/2013 22:45,9.6,0,2,92
2/25/2013 23:00,9.6,0,2,93
2/25/2013 23:15,9.6,0,2,94
2/25/2013 23:30,9.6,0,2,95
2/25/2013 23:45,8,0,2,96
2/26/2013 0:00,8,0,3,1
2/26/2013 0:15,8,0,3,2
2/26/2013 0:30,8,0,3,3
2/26/2013 0:45,8,0,3,4
2/26/2013 1:00,8,0,3,5
2/26/2013 1:15,8,0,3,6
2/26/2013 1:30,8,0,3,7
2/26/2013 1:45,8,0,3,8
2/26/2013 2:00,8,0,3,9
2/26/2013 2:15,8,0,3,10
2/26/2013 2:30,8,0,3,11
2/26/2013 2:45,8,0,3,12
2/26/2013 3:00,8,0,3,13
2/26/2013 3:15,8,0,3,14
2/26/2013 3:30,8,0,3,15
2/26/2013 3:45,6.4,0,3,16
2/26/2013 4:00,8,0,3,17
2/26/2013 4:15,8,0,3,18
2/26/2013 4:30,8,0,3,19
2/26/2013 4:45,8,0,3,20
2/26/2013 5:00,8,0,3,21
2/26/2013 5:15,9.6,0,3,22
2/26/2013 5:30,8,0,3,23
2/26/2013 5:45,8,0,3,24
2/26/2013 6:00,9.6,0.001,3,25
2/26/2013 6:15,9.6,0.04,3,26
2/26/2013 6:30,9.6,0.115,3,27
2/26/2013 6:45,6.4,0.655,3,28
2/26/2013 7:00,4.8,1.382,3,29
2/26/2013 7:15,4.8,2.072,3,30
2/26/2013 7:30,4.8,2.824,3,31
2/26/2013 7:45,4.8,3.581,3,32
2/26/2013 8:00,6.4,4.313,3,33
2/26/2013 8:15,6.4,5.066,3,34
2/26/2013 8:30,6.4,5.767,3,35
2/26/2013 8:45,6.4,6.451,3,36
